seller_id,seller_city,seller_state,total_orders_fulfilled,total_revenue,avg_order_value,total_items_sold,total_distinct_products_sold,total_distinct_customers_served,total_freight_value,avg_days_to_deliver,avg_days_to_approve,pct_late_deliveries,total_late_orders,avg_review_score,total_reviews_received,pct_1star_reviews,pct_5star_reviews,distinct_categories_sold,top_category,was_acquired_via_mql,mql_origin,business_type,lead_type,lead_behaviour_profile,average_stock,declared_monthly_revenue,declared_product_catalog_size,has_company,has_gtin,days_to_close_deal
0015a82c2db000af6aaaf3ae2ecb0532,SANTO ANDRE,SP,3,2685.0,895.0,3,1,3,63.06,7.333333333333333,0.3333333333333333,0.0,0,3.6666666666666665,3,33.33333333333333,66.66666666666666,1,Small Appliances,0,,,,,,,,,,
001cca7ae9ae17fb1caed9dfb1094831,CARIACICA,ES,200,25080.03,125.40015,239,11,200,8854.14,10.835897435897436,0.51,6.0,12,3.95,200,13.0,52.0,2,Garden Tools,0,,,,,,,,,,
001e6ad469a905060d959994f1b41e4f,SAO GONCALO,RJ,1,250.0,250.0,1,1,1,17.94,,0.0,0.0,0,1.0,1,100.0,0.0,1,Sports Leisure,0,,,,,,,,,,
002100f778ceb8431b7a1020ff7ab48f,FRANCA,SP,51,1234.5,24.205882,55,24,51,793.66,11.9,1.1176470588235294,17.647058823529413,9,3.9019607843137254,51,13.725490196078432,52.94117647058824,1,Furniture Decor,0,,,,,,,,,,
003554e2dce176b5555353e4f3555ac8,GOIANIA,GO,1,120.0,120.0,1,1,1,19.38,4.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Not Specified,0,,,,,,,,,,
004c9cd9d87a3c30c522c48c4fc07416,IBITINGA,SP,158,19712.71,124.763987,170,88,157,3551.23,13.08974358974359,0.45222929936305734,6.329113924050633,10,4.082278481012659,158,9.49367088607595,58.22784810126582,2,Bed Bath Table,0,,,,,,,,,,
00720abe85ba0859807595bbf045a33b,GUARULHOS,SP,13,1007.5,77.5,26,9,12,315.98,8.0,0.3076923076923077,15.384615384615385,2,3.6153846153846154,13,23.076923076923077,46.15384615384615,1,Housewares,0,,,,,,,,,,
00ab3eff1b5192e5f1a63bcecfee11c8,SAO PAULO,SP,1,98.0,98.0,1,1,1,12.08,5.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Health Beauty,0,,,,,,,,,,
00d8b143d12632bad99c0ad66ad52825,BELO HORIZONTE,MG,1,86.0,86.0,1,1,1,51.1,5.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Fashion Bags Accessories,0,,,,,,,,,,
00ee68308b45bc5e2660cd833c3f81cc,SAO PAULO,SP,135,20260.0,150.074074,172,23,134,3180.66,7.644444444444445,0.48148148148148145,7.4074074074074066,10,4.303703703703704,135,8.148148148148149,66.66666666666666,2,Bed Bath Table,0,,,,,,,,,,
00fc707aaaad2d31347cf883cd2dfe10,MARINGA,PR,103,12684.9,123.154368,135,19,102,2285.09,12.184466019417476,0.5242718446601942,3.8834951456310676,4,4.048543689320389,103,13.592233009708737,56.310679611650485,1,Computers Accessories,0,,,,,,,,,,
010543a62bd80aa422851e79a3bc7540,SAO PAULO,SP,2,1416.0,708.0,2,1,2,31.95,5.5,0.5,0.0,0,4.5,2,0.0,50.0,1,Computers Accessories,0,,,,,,,,,,
010da0602d7774602cd1b3f5fb7b709e,SAO BERNARDO DO CAMPO,SP,1,849.5,849.5,5,1,1,230.25,4.0,1.0,0.0,0,1.0,1,100.0,0.0,1,Kitchen Dining Laundry Garden Furniture,0,,,,,,,,,,
011b0eaba87386a2ae96a7d32bb531d1,POMPEIA,SP,1,99.98,99.98,2,1,1,29.18,10.0,1.0,0.0,0,4.0,1,0.0,0.0,1,Health Beauty,0,,,,,,,,,,
01266d4c46afa519678d16a8b683d325,CURITIBA,PR,3,90.25,30.083333,3,3,3,47.23,4.666666666666667,0.6666666666666666,0.0,0,5.0,3,0.0,100.0,1,Costruction Tools Tools,1,Other,Reseller,Online Small,Cat,Not Specified,0.0,0.0,0.0,0.0,11.0
013900e863eace745d3ec7614cab5b1a,CURITIBA,PR,23,1619.7,70.421739,26,19,23,469.67,8.91304347826087,0.13043478260869565,0.0,0,4.695652173913044,23,0.0,82.6086956521739,3,Fashion Shoes,0,,,,,,,,,,
014c0679dd340a0e338872e7ec85666a,TIMOTEO,MG,14,7058.0,504.142857,15,10,14,628.31,14.142857142857142,0.21428571428571427,14.285714285714285,2,3.857142857142857,14,14.285714285714285,50.0,3,Kitchen Dining Laundry Garden Furniture,0,,,,,,,,,,
014d9a685fd57276679edd00e07089e5,MARINGA,PR,11,729.88,66.352727,12,3,11,146.93,6.818181818181818,0.2727272727272727,0.0,0,3.727272727272727,11,18.181818181818183,45.45454545454545,2,Stationery,0,,,,,,,,,,
0176f73cc1195f367f7b32db1e5b3aa8,IBITINGA,SP,38,4733.1,124.555263,39,18,38,1287.01,11.0,0.47368421052631576,10.526315789473683,4,4.078947368421052,38,10.526315789473683,60.526315789473685,1,Bed Bath Table,0,,,,,,,,,,
01bcc9d254a0143f0ce9791b960b2a47,URUACU,GO,11,1521.21,138.291818,11,3,11,277.66,11.2,0.7272727272727273,0.0,0,4.090909090909091,11,9.090909090909092,45.45454545454545,1,Health Beauty,0,,,,,,,,,,
01c97ebb5cdac52891c0ed1c37ba0012,CATANDUVA,SP,9,577.5,64.166666,12,3,9,178.5,12.555555555555555,0.5555555555555556,0.0,0,4.222222222222222,9,0.0,55.55555555555556,1,Computers Accessories,0,,,,,,,,,,
01cf7e3d21494c41fb86034f2e714fa1,FRANCISCO BELTRAO,PR,61,9729.36,159.497704,67,21,61,2008.82,8.983050847457626,0.5081967213114754,4.918032786885246,3,4.163934426229508,61,11.475409836065573,59.01639344262295,9,Air Conditioning,0,,,,,,,,,,
01ed254b9ff8407dfb9d99ba1e17d923,MOGI DAS CRUZES,SP,5,1465.99,293.198,5,2,5,67.72,5.0,0.6,0.0,0,5.0,5,0.0,100.0,1,Watches Gifts,0,,,,,,,,,,
01fd077212124329bac32490e8ef80d9,RIBEIRAO PRETO / SAO PAULO,SP,31,1208.0,38.967741,39,12,31,575.36,6.548387096774194,0.5161290322580645,3.225806451612903,1,4.161290322580645,31,9.67741935483871,61.29032258064516,7,Health Beauty,1,Other,Reseller,Online Medium,Cat,Not Specified,0.0,0.0,0.0,0.0,0.0
01fdefa7697d26ad920e9e0346d4bd1b,LONDRINA,PR,129,14921.43,115.67,131,21,129,2768.64,8.90625,0.4728682170542636,5.426356589147287,7,4.3565891472868215,129,6.2015503875969,63.565891472868216,1,Health Beauty,0,,,,,,,,,,
0241d4d5d36f10f80c644447315af0bd,CURITIBA,PR,238,31397.7,131.923109,246,56,235,6853.91,8.77310924369748,0.5462184873949579,4.621848739495799,11,4.348739495798319,238,7.142857142857142,68.0672268907563,1,Furniture Decor,0,,,,,,,,,,
0249d282d911d23cb8b869ab49c99f53,SAO PAULO,SP,11,393.0,35.727272,11,4,11,138.88,5.7272727272727275,0.36363636363636365,18.181818181818183,2,4.2727272727272725,11,0.0,72.72727272727273,1,Sports Leisure,0,,,,,,,,,,
024b564ae893ce8e9bfa02c10a401ece,SAO PAULO,SP,2,706.4,353.2,8,2,2,212.0,7.0,1.0,0.0,0,4.5,2,0.0,50.0,2,Market Place,0,,,,,,,,,,
028872bfa080090a9d0abd4f1af168f8,RIBEIRAO DAS NEVES,MG,1,70.5,70.5,3,1,1,47.37,12.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Not Specified,0,,,,,,,,,,
02a2272692e13558373c66db98f05e2e,RIO DE JANEIRO,RJ,2,54.98,27.49,2,2,2,38.87,,0.0,0.0,0,3.0,2,50.0,50.0,1,Telephony,0,,,,,,,,,,
02b72cdeb9cfcc429f1af6f4e3f3b737,IBITINGA,SP,4,522.65,130.6625,4,3,4,225.99,10.75,0.75,0.0,0,4.75,4,0.0,75.0,1,Baby,0,,,,,,,,,,
02c988090b766852e088c69d7fb3b551,AMERICANA,SP,13,1618.65,124.511538,17,11,13,218.3,7.666666666666667,0.38461538461538464,0.0,0,4.461538461538462,13,7.6923076923076925,76.92307692307693,2,Signaling And Security,0,,,,,,,,,,
02d35243ea2e497335cd0f076b45675d,NATAL,RN,14,5794.0,413.857142,16,3,14,605.95,15.785714285714286,0.5714285714285714,28.57142857142857,4,2.642857142857143,14,42.857142857142854,14.285714285714285,1,Furniture Decor,0,,,,,,,,,,
02dcd3e8e25bee036e32512bcf175493,CONTAGEM,MG,14,1491.9,106.564285,17,7,12,312.17,12.538461538461538,1.0714285714285714,28.57142857142857,4,3.857142857142857,14,28.57142857142857,71.42857142857143,1,Stationery,0,,,,,,,,,,
02ecc2a19303f05e59ce133fd923fff7,SANTO ANDRE,SP,21,5264.19,250.675714,24,17,21,478.21,7.0,0.8571428571428571,0.0,0,4.619047619047619,21,0.0,80.95238095238095,3,Garden Tools,0,,,,,,,,,,
02f5837340d7eb4f653d676c7256523a,CURITIBA,PR,30,3883.05,129.435,30,3,30,580.83,7.166666666666667,0.3333333333333333,3.3333333333333335,1,4.833333333333333,30,3.3333333333333335,93.33333333333333,1,Luggage Accessories,0,,,,,,,,,,
02f623a8eb246f3c5f7c2f96462654e6,BOTUCATU,SP,44,6378.0,144.954545,44,23,44,829.63,7.136363636363637,0.5454545454545454,6.8181818181818175,3,4.568181818181818,44,4.545454545454546,75.0,2,Sports Leisure,1,Organic Search,Reseller,Online Medium,Eagle,Not Specified,0.0,0.0,0.0,0.0,2.0
0307f7565ff85b299b6e5ef162b1b1a9,SAO JOSE DO RIO PRETO,SP,7,4728.8,675.542857,7,6,7,274.77,8.166666666666666,0.42857142857142855,0.0,0,3.142857142857143,7,28.57142857142857,42.857142857142854,3,Cool Stuff,0,,,,,,,,,,
0336182e1b3e92f029d5354832045fdf,IBITINGA,SP,1,29.8,29.8,2,2,1,17.57,3.0,1.0,0.0,0,2.0,1,0.0,0.0,1,Furniture Decor,0,,,,,,,,,,
034b9387752bfa309f350a70cd45ffa3,BLUMENAU,SC,8,96.0,12.0,8,2,8,144.26,6.25,0.75,0.0,0,4.5,8,0.0,50.0,1,Toys,0,,,,,,,,,,
038b75b729c8a9a04b0d07cba7eabe86,SAO JOSE DOS CAMPOS,SP,2,467.0,233.5,2,1,2,90.85,17.5,3.0,50.0,1,3.5,2,0.0,0.0,1,Housewares,0,,,,,,,,,,
039b29ff3b3473435d0cd59040575de9,RIBEIRAO PIRES,SP,9,114.9,12.766666,9,7,9,100.65,4.555555555555555,0.2222222222222222,0.0,0,4.444444444444445,9,0.0,66.66666666666666,2,Music,0,,,,,,,,,,
039e6ad9dae79614493083e241147386,SAO PAULO,SP,5,12925.0,2585.0,5,4,5,348.42,10.4,0.4,20.0,1,4.0,5,20.0,60.0,1,Garden Tools,0,,,,,,,,,,
03a2a6dcbe45d639c4dc2a0d24769c40,MAUA,SP,9,1078.41,119.823333,9,7,9,172.25,8.555555555555555,0.3333333333333333,11.11111111111111,1,4.111111111111111,9,11.11111111111111,55.55555555555556,1,Garden Tools,1,Social,Reseller,Not Specified,Not Specified,Not Specified,0.0,0.0,0.0,0.0,4.0
03bd479e1d9484cdb14104d3023f7321,UBERLANDIA,MG,3,359.7,119.9,3,3,3,57.72,15.0,0.3333333333333333,0.0,0,4.333333333333333,3,0.0,66.66666666666666,1,Auto,0,,,,,,,,,,
0417b067eeab773d2f7061a726dc477f,SAO BENTO DO SUL,SC,13,1859.18,143.013846,13,11,13,642.57,15.461538461538462,0.5384615384615384,23.076923076923077,3,3.923076923076923,13,23.076923076923077,61.53846153846154,1,Auto,0,,,,,,,,,,
042573af89b6d931f672efaf789d8358,SOROCABA,SP,3,413.48,137.826666,3,3,3,65.09,18.0,0.3333333333333333,33.33333333333333,1,3.6666666666666665,3,33.33333333333333,66.66666666666666,2,Small Appliances,0,,,,,,,,,,
04308b1ee57b6625f47df1d56f00eedf,BOMBINHAS,SC,94,60130.6,639.687234,94,20,94,3054.39,12.478260869565217,0.6276595744680851,7.446808510638298,7,3.882978723404255,94,18.085106382978726,55.319148936170215,1,Health Beauty,0,,,,,,,,,,
0432ead42b6c8a0bdf68154add917fdf,MAUA,SP,85,7792.1,91.671764,90,56,85,1207.52,7.2560975609756095,0.38823529411764707,2.3529411764705883,2,4.458823529411765,85,8.235294117647058,75.29411764705883,3,Toys,0,,,,,,,,,,
044668ccd5316b12a7cf0d54a156e3e9,OSASCO,SP,3,137.8,45.933333,4,1,3,53.55,6.0,0.0,0.0,0,5.0,3,0.0,100.0,1,Food,1,Other,Reseller,Offline,Not Specified,Not Specified,0.0,0.0,0.0,0.0,8.0
04843805947f0fc584fc1969b6e50fe7,IVOTI,RS,1,1400.0,1400.0,2,1,1,74.76,6.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Bed Bath Table,1,Social,Manufacturer,Online Big,Cat,Not Specified,0.0,0.0,0.0,0.0,23.0
048c2757535328e0d7dac690ad3c0aae,FRANCA,SP,51,9264.78,181.662352,51,20,50,1286.28,15.6,0.5294117647058824,11.76470588235294,6,4.117647058823529,51,11.76470588235294,62.745098039215684,1,Fashion Shoes,0,,,,,,,,,,
04aa0a1c5ce6b222003403a3e11c3cc0,COSMOPOLIS,SP,11,5518.0,501.636363,17,8,11,821.51,13.272727272727273,0.5454545454545454,18.181818181818183,2,4.090909090909091,11,18.181818181818183,63.63636363636363,2,Auto,0,,,,,,,,,,
04aba03279157f6d4e0fe8ccaf21963c,SANTO ANTONIO DE PADUA,RJ,16,2575.9,160.99375,16,12,16,346.43,8.0,0.375,6.25,1,4.3125,16,6.25,62.5,1,Health Beauty,0,,,,,,,,,,
04e38a233f726ef161074ab1c9b0399a,SAO PAULO,SP,23,1352.2,58.791304,28,11,23,459.07,6.421052631578948,0.6956521739130435,4.3478260869565215,1,3.652173913043478,23,17.391304347826086,39.130434782608695,3,Sports Leisure,0,,,,,,,,,,
04ee0ec01589969663ba5967c0e0bdc0,LAJEADO,RS,1,289.49,289.49,1,1,1,24.83,3.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Arts And Craftmanship,0,,,,,,,,,,
04fdea0c111866e6cf812f1570d6b5bd,SAO PAULO,SP,10,1055.0,105.5,10,2,10,206.95,13.0,0.6,10.0,1,3.2,10,20.0,30.0,2,Computers Accessories,0,,,,,,,,,,
0509040ea3fe50071181bbc359eb7738,BELO HORIZONTE,MG,89,3737.95,41.999438,98,34,88,1445.15,9.551724137931034,0.4157303370786517,4.49438202247191,4,4.49438202247191,89,1.1235955056179776,64.04494382022472,3,Sports Leisure,0,,,,,,,,,,
052577151711aec5c744fe12e66db3e1,RODEIO,SC,4,2748.0,687.0,4,1,4,222.42,8.0,0.25,0.0,0,2.25,4,50.0,25.0,1,Small Appliances,0,,,,,,,,,,
054694fa03fe82cec4b7551487331d74,ITAJOBI,SP,21,9983.1,475.385714,22,15,21,720.65,20.45,1.0,28.57142857142857,6,3.4761904761904763,21,23.809523809523807,42.857142857142854,4,Small Appliances,0,,,,,,,,,,
056b4ada5bbc2c50cc7842547dda6b51,QUEIMADOS,RJ,65,12333.39,189.744461,66,23,65,1306.02,10.5625,0.49230769230769234,10.76923076923077,7,4.123076923076923,65,13.846153846153847,58.46153846153847,2,Watches Gifts,0,,,,,,,,,,
0570350b23eda5444f8d1d9544932058,SAO PAULO,SP,6,626.9,104.483333,11,3,6,124.86,3.6666666666666665,0.0,0.0,0,5.0,6,0.0,100.0,2,Perfumery,0,,,,,,,,,,
05730013efda596306417c3b09302475,CRICIUMA,SC,4,952.0,238.0,4,4,4,216.67,6.25,1.0,0.0,0,5.0,4,0.0,100.0,2,Furniture Decor,0,,,,,,,,,,
058cb5aeb36d7c0fcae20fc85d5e0a59,RIO DE JANEIRO,RJ,12,1328.0,110.666666,13,8,11,779.42,6.181818181818182,0.75,8.333333333333332,1,3.5833333333333335,12,25.0,33.33333333333333,1,Luggage Accessories,0,,,,,,,,,,
058fd0aa2bfdb2274e05e1ae971dabb6,SANTO ANDRE,SP,61,7667.9,125.703278,64,11,60,887.9,8.25,0.39344262295081966,6.557377049180328,4,4.377049180327869,61,8.19672131147541,72.1311475409836,2,Perfumery,0,,,,,,,,,,
05a48cc8859962767935ab9087417fbb,SAO PAULO,SP,1,42.9,42.9,1,1,1,16.49,5.0,0.0,0.0,0,5.0,1,0.0,100.0,1,Garden Tools,1,Other,Reseller,Not Specified,Cat,Not Specified,0.0,0.0,0.0,0.0,9.0
05a940b4ecae36cadfd8e93bd9c43257,GOIANIA,GO,10,952.0,95.2,10,9,10,196.94,10.666666666666666,0.4,0.0,0,3.9,10,20.0,50.0,3,Cool Stuff,0,,,,,,,,,,
05aebce0b5c8f0d41b29b686f2d05fd3,SAO PAULO,SP,2,74.99,37.495,2,2,2,45.89,2.5,2.5,0.0,0,5.0,2,0.0,100.0,2,Garden Tools,0,,,,,,,,,,
05ca864204d09595ae591b93ea9cf93d,BARUERI,SP,1,179.9,179.9,1,1,1,8.52,1.0,1.0,0.0,0,5.0,1,0.0,100.0,1,Consoles Games,0,,,,,,,,,,
05d2173d43ea568aa0540eba70d2ca76,ALFENAS,MG,62,5759.66,92.897741,66,48,61,1679.27,12.290322580645162,0.7419354838709677,4.838709677419355,3,4.080645161290323,62,11.29032258064516,54.83870967741935,3,Auto,0,,,,,,,,,,
05e107217c7266362fd44b75b2cd4cc4,SAO PAULO - SP,SP,5,193.38,38.676,8,3,5,82.01,5.8,0.6,20.0,1,4.2,5,0.0,40.0,1,Stationery,1,Organic Search,Reseller,Online Medium,Wolf,Not Specified,0.0,0.0,0.0,0.0,49.0
05f51e13da97139648b8125c31e5f51b,BELO HORIZONTE,MG,60,13769.01,229.4835,63,21,60,2019.29,7.368421052631579,0.23333333333333334,15.0,9,4.066666666666666,60,18.333333333333332,61.66666666666667,3,Baby,0,,,,,,,,,,
05feb94f19d094d4b0f9281f0b1d4c99,MOGI DAS CRUZES,SP,6,9353.0,1558.833333,6,2,6,697.04,13.666666666666666,0.16666666666666666,0.0,0,4.5,6,0.0,50.0,2,Garden Tools,0,,,,,,,,,,
05ff92fedb5be47920fea08e501238b9,SANTO ANGELO,RS,59,21992.78,372.758983,62,16,58,1815.39,9.666666666666666,0.4745762711864407,3.389830508474576,2,4.237288135593221,59,6.779661016949152,62.71186440677966,4,Cool Stuff,0,,,,,,,,,,
062c325cd6a2b87845fab56b4ec2eeae,SAO PAULO,SP,2,133.22,66.61,2,2,2,23.86,3.5,0.0,0.0,0,5.0,2,0.0,100.0,2,Baby,0,,,,,,,,,,
062ce95fa2ad4dfaedfc79260130565f,LAJEADO,RS,55,7521.0,136.745454,60,14,55,1200.44,7.685185185185185,0.5272727272727272,3.6363636363636362,2,4.036363636363636,55,10.909090909090908,52.72727272727272,5,Furniture Decor,0,,,,,,,,,,
06532f10282704ef4c69168b914b77be,PAINCANDU,PR,8,10220.5,1277.5625,9,8,8,698.24,13.857142857142858,0.625,0.0,0,4.25,8,12.5,62.5,2,Garden Tools,0,,,,,,,,,,
06579cb253ecd5a3a12a9e6eb6bf8f47,SAO PAULO - SP,SP,62,4727.2,76.245161,72,11,60,1499.41,7.672131147540983,0.43548387096774194,6.451612903225806,4,4.080645161290323,62,11.29032258064516,56.451612903225815,3,Housewares,0,,,,,,,,,,
066a6914e1ebf3ea95a216c73a986b91,FOZ DO IGUACU,PR,68,9410.38,138.387941,74,44,68,1705.57,10.015151515151516,0.2647058823529412,2.941176470588235,2,4.044117647058823,68,8.823529411764707,48.529411764705884,7,Sports Leisure,0,,,,,,,,,,
0691148aee60ca47977c187804f935ae,LONDRINA,PR,47,5868.51,124.861914,53,37,47,1490.94,9.319148936170214,0.3617021276595745,2.127659574468085,1,4.170212765957447,47,10.638297872340425,61.702127659574465,6,Sports Leisure,0,,,,,,,,,,
0692610d8abe24f287e9fae90ea0bbee,SAO PAULO,SP,4,173.99,43.4975,4,3,4,31.73,1.75,0.5,25.0,1,4.0,4,0.0,25.0,2,Computers Accessories,0,,,,,,,,,,
06a2c3af7b3aee5d69171b0e14f0ee87,SAO LUIS,MA,392,36408.95,92.879974,405,44,388,12141.29,12.724935732647815,0.5051020408163265,18.877551020408163,74,3.9693877551020407,392,14.540816326530612,54.08163265306123,1,Health Beauty,0,,,,,,,,,,
06bb3a2fe5e7b7a845b13e8fb91bd944,BELO HORIZONTE,MG,17,1536.19,90.364117,18,14,17,326.14,7.294117647058823,0.5294117647058824,0.0,0,4.588235294117647,17,0.0,64.70588235294117,1,Health Beauty,0,,,,,,,,,,
06df0c10d34e459d9672bc77388742eb,MARINGA,PR,26,9070.0,348.846153,30,1,26,525.77,8.76923076923077,0.15384615384615385,3.8461538461538463,1,4.346153846153846,26,7.6923076923076925,65.38461538461539,1,Sports Leisure,0,,,,,,,,,,
06e5eefc71ec47ae763c5c6f8db7064f,PORTO ALEGRE,RS,92,22188.56,241.18,95,35,92,2193.28,8.433333333333334,0.5217391304347826,0.0,0,3.891304347826087,92,11.956521739130435,44.565217391304344,6,Computers Accessories,0,,,,,,,,,,
07017df32dc5f2f1d2801e579548d620,JOAO PESSOA,PB,8,946.49,118.31125,9,3,8,181.75,7.75,0.625,0.0,0,4.0,8,12.5,62.5,2,Telephony,0,,,,,,,,,,
070d165398b553f3b4b851c216b8a358,SAO PAULO,SP,32,3393.16,106.03625,39,11,31,1003.59,7.903225806451613,0.59375,12.5,4,3.25,32,28.125,37.5,1,Pet Shop,0,,,,,,,,,,
0725b8c0f3f906e58f70cbe76b7c748c,GUARULHOS,SP,17,2190.3,128.841176,37,15,16,715.69,7.4375,0.7647058823529411,23.52941176470588,4,3.411764705882353,17,29.411764705882355,52.94117647058824,5,Housewares,0,,,,,,,,,,
0743a0239d764b9a0f959a57d07e36ab,SAO PAULO,SP,4,336.96,84.24,4,2,4,66.26,3.5,0.0,0.0,0,4.75,4,0.0,75.0,2,Food,0,,,,,,,,,,
0747d5bb69f0586cc869d8af4c50f93e,SAQUAREMA,RJ,14,346.6,24.757142,15,10,14,208.89,8.5,0.5714285714285714,7.142857142857142,1,3.357142857142857,14,28.57142857142857,42.857142857142854,2,Perfumery,0,,,,,,,,,,
0761743cbffb25d7148189e9f1a5f03a,RIBEIRAO PRETO,SP,3,241.2,80.4,7,3,3,86.2,10.0,0.6666666666666666,0.0,0,4.666666666666667,3,0.0,66.66666666666666,2,Health Beauty,0,,,,,,,,,,
077c5fae4bea9500e3737b16f71b9d3a,SOROCABA,SP,4,106.8,26.7,6,3,4,70.44,3.75,0.75,0.0,0,4.5,4,0.0,75.0,1,Housewares,0,,,,,,,,,,
0791d9fc1e30678ecf03d3e55fa108d3,BELO HORIZONTE,MG,5,842.0,168.4,11,5,5,186.99,5.8,0.4,0.0,0,4.0,5,20.0,60.0,1,Housewares,0,,,,,,,,,,
079d295dcbf06ee8bb1b65ba964eb2b6,SAO PAULO,SP,5,349.3,69.86,10,3,5,190.79,7.0,0.4,0.0,0,4.6,5,0.0,60.0,1,Construction Tools Construction,0,,,,,,,,,,
07a9bc7f61396b658ddf3ac534efe44c,SAO PAULO,SP,1,119.9,119.9,1,1,1,15.59,5.0,0.0,0.0,0,3.0,1,0.0,0.0,1,Toys,0,,,,,,,,,,
07bf9669d84d1f11be443a9dd938f698,SAO PAULO,SP,18,1776.0,98.666666,24,11,18,646.22,6.333333333333333,0.3888888888888889,0.0,0,3.7222222222222223,18,22.22222222222222,50.0,2,Kitchen Dining Laundry Garden Furniture,0,,,,,,,,,,
07d75e33f2750d97d467fb57e4dfdd8a,SAO PAULO,SP,2,722.4,361.2,2,2,2,37.19,6.0,1.0,0.0,0,2.5,2,50.0,0.0,2,Computers Accessories,0,,,,,,,,,,
07de60b03d150fb3ea09eab5da5e4c8b,IBITINGA,SP,9,719.1,79.9,9,4,9,169.9,12.11111111111111,0.3333333333333333,11.11111111111111,1,4.333333333333333,9,11.11111111111111,66.66666666666666,1,Bed Bath Table,1,Other,Manufacturer,Industry,Not Specified,Not Specified,0.0,0.0,0.0,0.0,0.0
07e8e8fc5222bb358e6f259da3197074,SAO PAULO,SP,2,51.8,25.9,2,2,2,23.06,4.5,0.0,0.0,0,4.0,2,0.0,50.0,1,Not Specified,0,,,,,,,,,,
080102cd0a76b09e0dcf55fcacc60e05,BELO HORIZONTE,MG,124,5716.78,46.103064,130,43,123,2195.93,8.245901639344263,0.5967741935483871,4.032258064516129,5,4.475806451612903,124,4.838709677419355,71.7741935483871,5,Computers Accessories,0,,,,,,,,,,
080199a181c46c657dc5aa235411be3b,OSASCO,SP,79,14504.2,183.597468,83,40,79,1040.68,5.822784810126582,0.2911392405063291,1.2658227848101267,1,4.620253164556962,79,1.2658227848101267,69.62025316455697,1,Auto,0,,,,,,,,,,
08061dc0fc165ed41288cc7acde738ee,OSASCO,SP,4,123.8,30.95,4,3,4,58.42,11.5,1.5,25.0,1,4.5,4,0.0,75.0,1,Computers Accessories,0,,,,,,,,,,
08084d990eb3f53af056ccbc1730c8a7,SAO PAULO,SP,12,372.5,31.041666,12,3,12,234.29,4.666666666666667,0.16666666666666666,0.0,0,4.166666666666667,12,8.333333333333332,58.333333333333336,1,Electronics,0,,,,,,,,,,
081acf3de680d554796c9cf041be7bc2,VESPASIANO,MG,4,1597.3,399.325,8,4,4,205.5,11.25,0.25,25.0,1,3.25,4,25.0,25.0,2,Furniture Decor,0,,,,,,,,,,
082e0bf4cb865a6533b1e8e498cc0255,BOTUCATU,SP,11,2073.3,188.481818,23,17,11,991.03,12.181818181818182,0.8181818181818182,18.181818181818183,2,3.272727272727273,11,18.181818181818183,27.27272727272727,2,Garden Tools,0,,,,,,,,,,
085f6f7e049c996695fb2074fe38d45e,TAUBATE,SP,6,305.4,50.9,8,6,6,130.56,7.0,0.16666666666666666,0.0,0,4.0,6,16.666666666666664,50.0,5,Housewares,0,,,,,,,,,,
08633c14ef2db992c11f840f04fad4cd,RIBEIRAO PIRES,SP,74,7644.3,103.301351,97,16,72,1424.52,8.324324324324325,0.5675675675675675,5.405405405405405,4,4.364864864864865,74,4.054054054054054,60.810810810810814,5,Sports Leisure,0,,,,,,,,,,
0873d9f8f36123f8d910f4760e788cfb,BARUERI,SP,6,7265.59,1210.931666,6,6,6,161.06,7.5,0.16666666666666666,33.33333333333333,2,3.1666666666666665,6,33.33333333333333,33.33333333333333,2,Telephony,1,Other,Reseller,Online Medium,Cat,Not Specified,0.0,0.0,0.0,0.0,12.0
0885aaf116795758dfeb5f1032487bcd,FERRAZ DE VASCONCELOS,SP,28,2648.0,94.571428,30,20,28,514.32,4.7407407407407405,0.35714285714285715,0.0,0,4.214285714285714,28,3.571428571428571,60.71428571428571,2,Bed Bath Table,0,,,,,,,,,,
0887a9f087bcd5d9f6642b52f897fc6c,CANANEIA,SP,12,1642.0,136.833333,12,3,12,220.35,12.833333333333334,0.3333333333333333,8.333333333333332,1,4.416666666666667,12,0.0,58.333333333333336,3,Telephony,0,,,,,,,,,,
08ad4ac1388e4420ca531c3edfc46198,ITAPEVI,SP,6,221.62,36.936666,7,5,6,89.05,3.6666666666666665,1.1666666666666667,0.0,0,2.8333333333333335,6,33.33333333333333,33.33333333333333,1,Pet Shop,0,,,,,,,,,,
08cdbae123ff67ca4e36d9d641ce0119,UBA,MG,4,3098.99,774.7475,6,3,4,1096.47,13.5,0.5,50.0,2,3.25,4,25.0,50.0,1,Furniture Living Room,0,,,,,,,,,,
08d0949a9a17c027262db1f3c450c26c,CASCAVEL,PR,12,324.8,27.066666,12,9,12,233.04,10.083333333333334,0.16666666666666666,0.0,0,3.75,12,8.333333333333332,50.0,1,Furniture Decor,0,,,,,,,,,,
